MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo
23619136,371782000,2015-01-31 23:16:58,48.44895,-123.16341000000001,12.3,2.6,1.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23652669,366824910,2015-01-31 23:16:58,48.140609999999995,-123.42511999999999,2.2,-93.3,278.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
24362691,316011773,2015-01-31 23:16:48,48.433679999999995,-123.43377,2.5,177.0,170.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23624816,316005724,2015-01-31 23:16:48,48.41472,-123.38553,0.1,173.8,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
23610777,316004039,2015-01-31 23:16:44,48.42471,-123.37146000000001,0.0,0.0,511.0,MAPLE LEAF,,VA4KIU,,,18.14,4.48,2.38,
23599097,366825190,2015-01-31 23:16:41,48.14055,-123.42566000000001,0.0,-159.4,294.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23614795,367086320,2015-01-31 23:16:41,48.06177,-123.03901,0.0,0.0,511.0,MALAIKA,,WDC8392,1019.0,,12.8,3.8,0.0,
23651778,316005175,2015-01-31 23:16:37,48.41457,-123.38658000000001,0.0,-113.7,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
24362114,211378360,2015-01-31 23:16:35,48.133140000000004,-123.43371,0.2,-138.6,271.0,HANJIN OTTAWA,IMO9200718,DANM,1004.0,at anchor,278.08,40.3,14.0,79.0
24360636,316013711,2015-01-31 23:16:35,48.43975,-123.44743000000001,0.0,182.3,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23595853,366910890,2015-01-31 23:16:30,48.13211,-123.44977,0.0,-201.2,511.0,ADRIATIC SEA,IMO7716969,WDB5553,1025.0,at anchor,38.41,10.37,4.18,52.0
23622883,372883000,2015-01-31 23:16:29,48.428090000000005,-123.1678,12.7,26.5,20.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
24361639,367528820,2015-01-31 23:16:27,48.12647,-123.4565,0.0,0.0,511.0,CABOLICIOUS,,WDG3703,1019.0,,10.52,0.0,0.0,
23614531,316002500,2015-01-31 23:16:26,48.43111,-123.37598,0.1,-169.3,266.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
24360845,303436000,2015-01-31 23:16:24,48.124590000000005,-123.44046999999999,0.0,-158.8,253.0,W C PARK RESPONDER,IMO9043835,WBO8587,1011.0,moored,63.55,13.41,4.37,54.0
23616098,316004410,2015-01-31 23:16:21,48.36987,-123.72596000000001,0.0,0.0,511.0,ELIZA JOYE,,,1001.0,,13.38,5.43,2.19,
23598635,316003657,2015-01-31 23:16:21,48.414770000000004,-123.38602,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
23601720,316013431,2015-01-31 23:16:15,48.41465,-123.38628,0.0,-160.8,247.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23598588,368452000,2015-01-31 23:16:13,48.152440000000006,-123.32484,6.1,-152.7,511.0,RAJAH LAUT,,WDF9143,1019.0,,14.33,0.0,0.0,
23622738,352910000,2015-01-31 23:16:09,48.20758,-123.44033,11.6,-91.6,313.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23649588,367565030,2015-01-31 23:16:05,48.122890000000005,-123.4442,1.3,33.4,511.0,WAVE WALKER,,WDG7216,1019.0,,19.81,0.0,0.0,
23597818,234270000,2015-01-31 23:16:01,48.41467,-123.388,0.2,-139.6,84.0,WAVE VENTURE,IMO8027810,MZDO7,1005.0,moored,141.5,19.41,6.1,70.0
23599849,367001670,2015-01-31 23:16:01,48.12545,-123.45225,0.0,-137.5,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
24362530,366824910,2015-01-31 23:15:57,48.13947,-123.42572,7.7,37.3,35.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23650739,316011515,2015-01-31 23:15:50,48.43311,-123.43378,0.0,179.8,164.0,HMCS WOLF,,CGBP,1018.0,moored,0.0,0.0,0.0,35.0
23628765,316116000,2015-01-31 23:15:47,48.43657,-123.42445,0.0,124.6,84.0,CCGS W E RICKER,IMO7809364,CG2965,1020.0,moored,58.0,9.53,3.85,51.0
23601269,316011773,2015-01-31 23:15:47,48.434709999999995,-123.43393,4.4,170.0,171.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23652665,371782000,2015-01-31 23:15:47,48.445,-123.16411000000001,12.3,12.4,7.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23596772,368168000,2015-01-31 23:15:46,48.12562,-123.45298999999999,0.0,202.4,30.0,SOLUTION,IMO9609809,WDF6808,1019.0,moored,43.53,7.9,2.37,
23649197,366825190,2015-01-31 23:15:40,48.14056,-123.42566000000001,0.0,-157.4,294.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23611679,316013711,2015-01-31 23:15:34,48.43975,-123.44743000000001,0.0,201.9,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23616006,316010312,2015-01-31 23:15:32,48.38006,-123.51081,0.1,-162.7,511.0,RAMPART,,CFK9385,1019.0,,0.0,0.0,0.0,
23621494,311037800,2015-01-31 23:15:32,48.42246,-123.37352,0.0,56.6,141.0,VICTORIA CLIPPER IV,IMO9059999,C6YL9,1012.0,moored,40.0,10.1,2.4,60.0
23617612,316005724,2015-01-31 23:15:29,48.41472,-123.38553999999999,0.1,158.7,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
24361402,369272000,2015-01-31 23:15:24,48.1251,-123.44131000000002,0.0,-163.8,511.0,POLAR DISCOVERY,IMO9206114,WACW,1024.0,moored,272.69,46.2,17.52,80.0
23616421,372883000,2015-01-31 23:15:20,48.42443,-123.17048,12.4,25.8,19.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23589899,316005175,2015-01-31 23:15:19,48.41457,-123.38656999999999,0.0,-113.7,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23626839,316002500,2015-01-31 23:15:17,48.43108,-123.37591,0.0,-169.3,266.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23626133,316003657,2015-01-31 23:15:10,48.414770000000004,-123.38602,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
24362528,316013431,2015-01-31 23:15:05,48.41466,-123.38628,0.0,-161.1,247.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23649629,316001538,2015-01-31 23:15:03,48.423320000000004,-123.38428,0.0,6.1,511.0,JOHN STRICKLAND,,CZ4835,,moored,14.94,4.42,1.4,
23598263,316003537,2015-01-31 23:15:02,48.37386,-123.71911000000001,0.0,-175.6,511.0,VIKING QUEEN,,VG4675,1001.0,,15.24,4.88,2.16,
24360505,352910000,2015-01-31 23:14:58,48.20483,-123.43632,11.6,-94.6,317.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23621719,367001670,2015-01-31 23:14:50,48.12546,-123.45227,0.0,-180.3,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23652664,366824910,2015-01-31 23:14:48,48.13747,-123.42827,8.9,49.3,46.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23598586,368452000,2015-01-31 23:14:47,48.15302,-123.3214,5.9,-154.7,511.0,RAJAH LAUT,,WDF9143,1019.0,,14.33,0.0,0.0,
23626740,316011773,2015-01-31 23:14:45,48.43577,-123.43496,5.2,122.0,127.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23618573,316018038,2015-01-31 23:14:38,48.42682,-123.39686,0.0,0.0,511.0,CIAO,,,1019.0,,13.5,4.82,1.32,
24362527,371782000,2015-01-31 23:14:36,48.44108,-123.16545,12.1,12.8,10.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23615695,367565030,2015-01-31 23:14:36,48.122659999999996,-123.44422,0.3,31.9,511.0,WAVE WALKER,,WDG7216,1019.0,,19.81,0.0,0.0,
23651035,338899000,2015-01-31 23:14:34,48.12572,-123.44473,0.0,-117.3,113.0,COMMITMENT,IMO9369411,WDE3894,1025.0,moored,40.05,12.8,6.86,31.0
23609407,366825190,2015-01-31 23:14:31,48.140570000000004,-123.42566000000001,0.0,-157.0,295.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
24360603,351752000,2015-01-31 23:14:29,48.33827,-123.36506999999999,0.0,154.0,78.0,CIELO DI AMALFI,IMO9374349,3ENR2,1004.0,at anchor,177.85,28.6,10.87,91.0
23617375,316005724,2015-01-31 23:14:28,48.41472,-123.38553,0.1,165.1,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
23611672,316013711,2015-01-31 23:14:25,48.43975,-123.44743000000001,0.0,-167.9,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23649566,316026746,2015-01-31 23:14:19,48.369859999999996,-123.72591000000001,0.0,14.2,511.0,EDGE,,,1001.0,,11.13,3.9,1.52,
23651774,316005175,2015-01-31 23:14:17,48.41457,-123.38654,0.1,-94.6,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23610527,372883000,2015-01-31 23:14:14,48.41835,-123.17513999999998,12.3,32.0,21.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23603762,316009747,2015-01-31 23:14:09,48.43345,-123.4339,0.0,-153.5,164.0,HMCS RAVEN,,CGAM,1018.0,moored,0.0,0.0,0.0,35.0
23614524,316002500,2015-01-31 23:14:07,48.431059999999995,-123.37595,0.0,-169.3,266.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23626129,316003657,2015-01-31 23:14:01,48.41473,-123.386,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
24362524,316013431,2015-01-31 23:13:56,48.41466,-123.38628,0.0,-159.6,247.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
24360501,352910000,2015-01-31 23:13:49,48.20217,-123.43233000000001,11.6,-94.6,317.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23617552,366824910,2015-01-31 23:13:45,48.13583,-123.43145,9.1,66.9,55.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23649242,316004039,2015-01-31 23:13:44,48.424690000000005,-123.37147,0.0,0.0,511.0,MAPLE LEAF,,VA4KIU,,,18.14,4.48,2.38,
23595515,316011773,2015-01-31 23:13:42,48.43592,-123.43731000000001,5.4,49.0,62.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23599500,367001670,2015-01-31 23:13:40,48.12545,-123.45226000000001,0.0,-172.9,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23598006,366980250,2015-01-31 23:13:39,48.13602,-123.4611,2.0,-108.8,511.0,BRIAN S,IMO8841943,WCP9410,1025.0,moored,30.05,8.84,3.51,31.0
23620549,368168000,2015-01-31 23:13:33,48.12563,-123.453,0.0,202.4,30.0,SOLUTION,IMO9609809,WDF6808,1019.0,moored,43.53,7.9,2.37,
23589261,211378360,2015-01-31 23:13:33,48.133140000000004,-123.43347,0.2,-137.6,272.0,HANJIN OTTAWA,IMO9200718,DANM,1004.0,at anchor,278.08,40.3,14.0,79.0
23599216,366910890,2015-01-31 23:13:30,48.13211,-123.4498,0.0,193.0,511.0,ADRIATIC SEA,IMO7716969,WDB5553,1025.0,at anchor,38.41,10.37,4.18,52.0
24362523,371782000,2015-01-31 23:13:27,48.43731,-123.16678999999999,11.9,14.2,10.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23618169,367528820,2015-01-31 23:13:27,48.12647,-123.45652,0.0,0.0,511.0,CABOLICIOUS,,WDG3703,1019.0,,10.52,0.0,0.0,
23650675,303436000,2015-01-31 23:13:24,48.1246,-123.44045,0.0,-158.8,253.0,W C PARK RESPONDER,IMO9043835,WBO8587,1011.0,moored,63.55,13.41,4.37,54.0
23616090,316004410,2015-01-31 23:13:24,48.36988,-123.72594,0.0,0.0,511.0,ELIZA JOYE,,,1001.0,,13.38,5.43,2.19,
23591844,366825190,2015-01-31 23:13:22,48.14055,-123.42565,0.1,-153.5,294.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23586690,316013711,2015-01-31 23:13:15,48.43975,-123.44743000000001,0.0,-145.5,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23587929,372883000,2015-01-31 23:13:11,48.41792,-123.17553999999998,12.3,33.2,21.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23623725,316005175,2015-01-31 23:13:08,48.414559999999994,-123.38656999999999,0.0,-106.9,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23649583,367565030,2015-01-31 23:13:08,48.12242,-123.44443999999999,0.8,31.9,511.0,WAVE WALKER,,WDG7216,1019.0,,19.81,0.0,0.0,
23611206,234270000,2015-01-31 23:13:02,48.41467,-123.388,0.0,79.0,84.0,WAVE VENTURE,IMO8027810,MZDO7,1005.0,moored,141.5,19.41,6.1,70.0
23626828,316002500,2015-01-31 23:12:57,48.431090000000005,-123.37595,0.0,-169.3,266.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23617548,316013431,2015-01-31 23:12:55,48.41466,-123.38627,0.0,-159.0,247.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23620544,316011515,2015-01-31 23:12:51,48.43311,-123.43378,0.0,148.2,164.0,HMCS WOLF,,CGBP,1018.0,moored,0.0,0.0,0.0,35.0
23614418,316003657,2015-01-31 23:12:50,48.414770000000004,-123.386,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
23600511,316116000,2015-01-31 23:12:46,48.43658,-123.42445,0.0,135.5,84.0,CCGS W E RICKER,IMO7809364,CG2965,1020.0,moored,58.0,9.53,3.85,51.0
23649325,366824910,2015-01-31 23:12:43,48.134479999999996,-123.43473,9.3,6.7,44.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23588306,352910000,2015-01-31 23:12:39,48.19947,-123.42857,11.5,-91.6,318.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23619835,316011773,2015-01-31 23:12:38,48.43452,-123.4373,5.7,-102.6,323.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23649904,367001670,2015-01-31 23:12:32,48.12546,-123.45225,0.0,-179.5,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23618149,311037800,2015-01-31 23:12:32,48.42246,-123.37352,0.0,-197.4,142.0,VICTORIA CLIPPER IV,IMO9059999,C6YL9,1012.0,moored,40.0,10.1,2.4,60.0
23615573,316010312,2015-01-31 23:12:31,48.38009,-123.51087,0.2,-162.7,511.0,RAMPART,,CFK9385,1019.0,,0.0,0.0,0.0,
23623642,366980250,2015-01-31 23:12:30,48.13565,-123.45993,3.9,-119.2,511.0,BRIAN S,IMO8841943,WCP9410,1025.0,moored,30.05,8.84,3.51,31.0
24361801,316014919,2015-01-31 23:12:29,48.45263,-123.29556000000001,0.0,0.0,511.0,LYLA III,,CFK9071,1019.0,,11.25,4.06,1.52,
23650808,369272000,2015-01-31 23:12:24,48.12511,-123.4413,0.0,-163.8,511.0,POLAR DISCOVERY,IMO9206114,WACW,1024.0,moored,272.69,46.2,17.52,80.0
23592769,371782000,2015-01-31 23:12:18,48.43376,-123.16826,11.6,16.0,10.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23649192,366825190,2015-01-31 23:12:12,48.140570000000004,-123.42566000000001,0.0,-154.1,294.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23612176,316005724,2015-01-31 23:12:07,48.41472,-123.38553999999999,0.1,179.4,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
23599275,367565030,2015-01-31 23:12:07,48.1228,-123.44465,1.2,113.3,511.0,WAVE WALKER,,WDG7216,1019.0,,19.81,0.0,0.0,
23598939,316013711,2015-01-31 23:12:05,48.43975,-123.44743000000001,0.0,-160.0,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23626856,316001538,2015-01-31 23:12:02,48.42333,-123.38427,0.0,12.3,511.0,JOHN STRICKLAND,,CZ4835,,moored,14.94,4.42,1.4,
23589870,316003537,2015-01-31 23:12:01,48.37384,-123.71913,0.0,0.0,511.0,VIKING QUEEN,,VG4675,1001.0,,15.24,4.88,2.16,
23596238,372883000,2015-01-31 23:12:00,48.4146,-123.17918999999999,12.4,37.0,30.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23611550,316005175,2015-01-31 23:11:56,48.41458,-123.38656,0.1,-113.1,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23611375,316002500,2015-01-31 23:11:48,48.43108,-123.37595,0.0,-169.3,266.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23596688,316013431,2015-01-31 23:11:46,48.41466,-123.38626000000001,0.0,-157.3,247.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23649324,366824910,2015-01-31 23:11:42,48.133340000000004,-123.43353,0.1,-81.7,256.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23598665,316003657,2015-01-31 23:11:40,48.414770000000004,-123.386,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
23649212,338899000,2015-01-31 23:11:35,48.12571,-123.44474,0.0,-117.3,113.0,COMMITMENT,IMO9369411,WDE3894,1025.0,moored,40.05,12.8,6.86,31.0
23595507,316011773,2015-01-31 23:11:34,48.43442,-123.43503,5.1,-160.6,249.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23597157,352910000,2015-01-31 23:11:27,48.196670000000005,-123.42477,11.4,-93.6,318.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23650270,351752000,2015-01-31 23:11:27,48.33828,-123.36508,0.0,154.0,78.0,CIELO DI AMALFI,IMO9374349,3ENR2,1004.0,at anchor,177.85,28.6,10.87,91.0
23649499,316021382,2015-01-31 23:11:23,48.42344,-123.38434,0.0,-91.4,511.0,BLACK HAWK II,,,,,12.8,5.64,2.01,
24361452,367001670,2015-01-31 23:11:21,48.125440000000005,-123.45226000000001,0.0,-180.4,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23598003,366980250,2015-01-31 23:11:19,48.1349,-123.45698999999999,8.2,-122.4,511.0,BRIAN S,IMO8841943,WCP9410,1025.0,moored,30.05,8.84,3.51,31.0
23601237,371782000,2015-01-31 23:11:17,48.43063,-123.16958000000001,11.4,16.0,10.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23626795,316009747,2015-01-31 23:11:08,48.43346,-123.43391000000001,0.0,-189.6,164.0,HMCS RAVEN,,CGAM,1018.0,moored,0.0,0.0,0.0,35.0
23649579,367565030,2015-01-31 23:11:05,48.12231,-123.44355,0.5,113.3,511.0,WAVE WALKER,,WDG7216,1019.0,,19.81,0.0,0.0,
23599110,366825190,2015-01-31 23:11:01,48.14058,-123.42563999999999,0.1,-151.3,294.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23650262,372883000,2015-01-31 23:10:59,48.41186,-123.18223,12.1,36.5,29.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23597292,316005175,2015-01-31 23:10:48,48.41458,-123.38655,0.0,-109.6,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
24362846,316005724,2015-01-31 23:10:48,48.41472,-123.38553,0.1,172.1,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
24361349,316004039,2015-01-31 23:10:45,48.424690000000005,-123.37147,0.0,0.0,511.0,MAPLE LEAF,,VA4KIU,,,18.14,4.48,2.38,
23649239,367086320,2015-01-31 23:10:43,48.06178,-123.039,0.0,0.0,511.0,MALAIKA,,WDC8392,1019.0,,12.8,3.8,0.0,
23624736,366824910,2015-01-31 23:10:41,48.13367,-123.43316999999999,5.0,-192.6,211.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23592091,316002500,2015-01-31 23:10:37,48.43105,-123.37593999999999,0.0,-169.3,266.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23624735,316013431,2015-01-31 23:10:36,48.41467,-123.38627,0.0,-151.3,246.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23589235,211378360,2015-01-31 23:10:35,48.13312,-123.43328999999999,0.1,-136.6,273.0,HANJIN OTTAWA,IMO9200718,DANM,1004.0,at anchor,278.08,40.3,14.0,79.0
23614604,316013711,2015-01-31 23:10:34,48.43975,-123.44742,0.0,-162.6,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23597978,316011773,2015-01-31 23:10:31,48.43424,-123.43423999999999,3.9,-62.6,187.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23587195,366910890,2015-01-31 23:10:30,48.13216,-123.44978,0.0,169.0,511.0,ADRIATIC SEA,IMO7716969,WDB5553,1025.0,at anchor,38.41,10.37,4.18,52.0
23614902,316003657,2015-01-31 23:10:30,48.41475,-123.38603,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
23614232,368452000,2015-01-31 23:10:25,48.15483,-123.31076999999999,6.1,-151.5,511.0,RAJAH LAUT,,WDF9143,1019.0,,14.33,0.0,0.0,
23612743,352910000,2015-01-31 23:10:24,48.194179999999996,-123.42132,11.4,-84.6,317.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23614646,303436000,2015-01-31 23:10:24,48.12461,-123.44041999999999,0.0,-158.8,253.0,W C PARK RESPONDER,IMO9043835,WBO8587,1011.0,moored,63.55,13.41,4.37,54.0
23592784,316004410,2015-01-31 23:10:22,48.36988,-123.72593,0.0,0.0,511.0,ELIZA JOYE,,,1001.0,,13.38,5.43,2.19,
23589127,366980250,2015-01-31 23:10:10,48.13435,-123.45342,8.2,-132.1,511.0,BRIAN S,IMO8841943,WCP9410,1025.0,moored,30.05,8.84,3.51,31.0
23621717,367001670,2015-01-31 23:10:10,48.12552,-123.45218999999999,0.0,-168.8,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23592749,371782000,2015-01-31 23:10:07,48.42706,-123.17108999999999,11.2,15.2,10.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23620746,366825190,2015-01-31 23:09:52,48.1406,-123.42563,0.0,-144.0,294.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23650246,372883000,2015-01-31 23:09:51,48.40875,-123.18563,11.9,35.8,29.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
23588540,316011515,2015-01-31 23:09:49,48.43311,-123.43378,0.0,97.4,164.0,HMCS WOLF,,CGBP,1018.0,moored,0.0,0.0,0.0,35.0
23648964,316116000,2015-01-31 23:09:46,48.43657,-123.42445,0.0,-105.2,84.0,CCGS W E RICKER,IMO7809364,CG2965,1020.0,moored,58.0,9.53,3.85,51.0
23595002,368168000,2015-01-31 23:09:46,48.125640000000004,-123.45298000000001,0.0,202.4,30.0,SOLUTION,IMO9609809,WDF6808,1019.0,moored,43.53,7.9,2.37,
23609543,367565030,2015-01-31 23:09:40,48.12278,-123.44458999999999,0.7,96.8,511.0,WAVE WALKER,,WDG7216,1019.0,,19.81,0.0,0.0,
23651767,316005175,2015-01-31 23:09:38,48.41457,-123.38655,0.1,-117.5,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23624501,366824910,2015-01-31 23:09:37,48.13388,-123.43286,0.3,28.9,244.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23649613,316010312,2015-01-31 23:09:31,48.38009,-123.51082,0.2,195.1,511.0,RAMPART,,CFK9385,1019.0,,0.0,0.0,0.0,
23588389,316014919,2015-01-31 23:09:28,48.45265,-123.2956,0.0,0.0,511.0,LYLA III,,CFK9071,1019.0,,11.25,4.06,1.52,
23590731,316005724,2015-01-31 23:09:28,48.41472,-123.38552,0.1,169.2,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
23592090,316002500,2015-01-31 23:09:28,48.43108,-123.37593000000001,0.0,-169.3,266.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23597962,316011773,2015-01-31 23:09:27,48.433609999999994,-123.4338,0.3,-125.6,154.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23601224,316013431,2015-01-31 23:09:26,48.41466,-123.38626000000001,0.0,-148.6,247.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23649923,316013711,2015-01-31 23:09:25,48.43975,-123.44742,0.0,-162.5,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23650801,369272000,2015-01-31 23:09:23,48.12508,-123.44133000000001,0.0,-163.8,511.0,POLAR DISCOVERY,IMO9206114,WACW,1024.0,moored,272.69,46.2,17.52,80.0
23595571,316003657,2015-01-31 23:09:21,48.41475,-123.38602,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
23594390,352910000,2015-01-31 23:09:19,48.19122,-123.41863000000001,11.5,-81.6,331.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23595282,316003537,2015-01-31 23:09:02,48.37385,-123.71911000000001,0.0,0.0,511.0,VIKING QUEEN,,VG4675,1001.0,,15.24,4.88,2.16,
23617519,367001670,2015-01-31 23:09:01,48.1255,-123.45221000000001,0.0,-175.1,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
